id,company,spec,descri,name,brand,class_code,cut_name,classes,numcl
6946952000016,开平澳泉饮料食品有限公司,18.9L,水,纯净水,,50202301,['纯净水'],['纯净水'],1
6907788002063,广东化州中药厂制药有限公司,10g*10,凉茶、保健药、感冒药,板蓝根颗粒,橘山牌,50202301,"['板蓝根', '颗粒']",[],0
6907788002056,广东化州中药厂制药有限公司,10g*10,凉茶、广东、保健药,广东凉茶颗粒,橘山牌,50202301,"['广东', '凉茶', '颗粒']",[],0
6920689700012,佛山市顺德区陈村镇真诚茶叶有限公司,100克,,茶叶,无,50202301,['茶叶'],[],0
6932647720062,中山甘碧饮品厂,380MLX24,,饮用天然净水,甘碧,50202301,"['饮用', '天然', '净水']",[],0
6945094310069,肇庆市鼎湖区宝鼎山泉饮用水厂,18.9,,天然山泉水,无,50202301,['天然山泉水'],['其他包装饮用水（天然水）'],1
6945094310076,肇庆市鼎湖区宝鼎山泉饮用水厂,18.9,,肇湖山泉,无,50202301,"['肇湖', '山泉']",[],0
6945094310083,肇庆市鼎湖区宝鼎山泉饮用水厂,18.9,,饮用纯净水,鼎湖爱森山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6926848910193,广东鼎湖山泉有限公司,18.8L,,饮用天然纯净水,无,50202301,"['饮用', '天然', '纯净水']",['纯净水'],1
6923888420026,怀集高山青农产品有限公司,250g,,金牌铁观音,无,50202301,"['金牌', '铁观音']",[],0
6926848910209,广东鼎湖山泉有限公司,350ML×24,,饮用纯净水,无,50202301,"['饮用', '纯净水']",['纯净水'],1
6939074500014,广宁县大旗山泉净水有限公司,350ML,,大旗山泉,无,50202301,"['大旗', '山泉']",[],0
6939074500021,广宁县大旗山泉净水有限公司,550ML,,大旗山泉,无,50202301,"['大旗', '山泉']",[],0
6939074500038,广宁县大旗山泉净水有限公司,1500ML,,大旗山泉,无,50202301,"['大旗', '山泉']",[],0
6939074500045,广宁县大旗山泉净水有限公司,18。9L,,大旗山泉,无,50202301,"['大旗', '山泉']",[],0
6943974510042,肇庆市鼎湖绿洲饮用水有限公司,18.9L,,古岭山泉饮用天然山泉水,古岭山泉,50202301,"['古岭', '山泉', '饮用', '天然山泉水']",['其他包装饮用水（天然水）'],1
6902538002690,达能(中国)食品饮料有限公司,550ml,,饮用纯净水,乐百氏,50202301,"['饮用', '纯净水']",['纯净水'],1
6902538003499,达能(中国)食品饮料有限公司,330ml,,饮用纯净水,乐百氏,50202301,"['饮用', '纯净水']",['纯净水'],1
6902538003536,达能(中国)食品饮料有限公司,1.5L,,饮用纯净水,乐百氏,50202301,"['饮用', '纯净水']",['纯净水'],1
6902538002683,达能(中国)食品饮料有限公司,550ml,,饮用矿物质水,乐百氏,50202301,"['饮用', '矿物质水']",['其他包装饮用水（矿物质水）'],1
6902538002676,达能(中国)食品饮料有限公司,330ml,,饮用矿物质水,乐百氏,50202301,"['饮用', '矿物质水']",['其他包装饮用水（矿物质水）'],1
6953014600107,乐百氏(广东)饮用水有限公司,18.9L/桶,,饮用纯净水,乐百氏,50202301,"['饮用', '纯净水']",['纯净水'],1
6953014600121,乐百氏(广东)饮用水有限公司,18.9L/桶,,饮用矿物质水,乐百氏,50202301,"['饮用', '矿物质水']",['其他包装饮用水（矿物质水）'],1
6902538005875,达能(中国)食品饮料有限公司,18.9L/桶,,饮用纯净水,乐百氏,50202301,"['饮用', '纯净水']",['纯净水'],1
6902538005899,达能(中国)食品饮料有限公司,18.9L/桶,,饮用矿物质水,乐百氏,50202301,"['饮用', '矿物质水']",['其他包装饮用水（矿物质水）'],1
6902538005950,达能(中国)食品饮料有限公司,11.3L/桶,",",饮用矿物质水,乐百氏,50202301,"['饮用', '矿物质水']",['其他包装饮用水（矿物质水）'],1
6901531111170,汕尾市华帝山矿泉水厂,400mlX24支,",",400mlX24支华帝山纯净水,华帝山,50202301,"['400mlX24', '支华帝', '山', '纯净水']",['纯净水'],1
6901531508918,汕尾市华帝山矿泉水厂,360mL,,360mL华帝山饮用天然水,华帝山,50202301,"['360mL', '华帝', '山', '饮用', '天然水']",['其他包装饮用水（天然水）'],1
6901531522389,汕尾市华帝山矿泉水厂,18.9L,",",18.9L 华帝山饮用纯净水,华帝山,50202301,"['18.9', 'L', ' ', '华帝', '山', '饮用', '纯净水']",['纯净水'],1
6902538003666,达能(中国)食品饮料有限公司,550ml,",",饮用纯净水,乐百氏,50202301,"['饮用', '纯净水']",['纯净水'],1
6902538003673,达能(中国)食品饮料有限公司,550ml,",",饮用矿物质水,乐百氏,50202301,"['饮用', '矿物质水']",['其他包装饮用水（矿物质水）'],1
6902538003543,达能(中国)食品饮料有限公司,1.5Lx12,",",饮用纯净水（储运包装，非整箱销售）,乐百氏,50202301,"['饮用', '纯净水', '（', '储运', '包装', '，', '非', '整箱', '销售', '）']",['纯净水'],1
6902538003512,达能(中国)食品饮料有限公司,330mlX24,",",饮用纯净水（储运包装，非整箱销售）,乐百氏,50202301,"['饮用', '纯净水', '（', '储运', '包装', '，', '非', '整箱', '销售', '）']",['纯净水'],1
6901531111231,汕尾市华帝山矿泉水厂,380ml,",",380ml名宝饮用纯净水,华帝山,50202301,"['380ml', '名宝', '饮用', '纯净水']",['纯净水'],1
6901531111248,汕尾市华帝山矿泉水厂,380mlX24支,",",380mlX24名宝饮用纯净水,华帝山,50202301,"['380mlX24', '名宝', '饮用', '纯净水']",['纯净水'],1
6956504600014,东莞市亿源饮料有限公司,18.9L,",",饮用纯净水,龍宝山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6956504600007,东莞市亿源饮料有限公司,18.9L,",",矿泉水,龍宝山泉,50202301,['矿泉水'],['矿泉水'],1
6925898300114,汕头市泰浩饮料有限公司,350ml,,饮用纯净水,水精灵,50202301,"['饮用', '纯净水']",['纯净水'],1
6956119400016,东莞市东供饮用水有限公司,18L,",",莞峰饮用天然净水,无,50202301,"['莞峰', '饮用', '天然', '净水']",[],0
6945602200103,江门市新会区盘古王山泉水有限公司,18．9L,",",饮用天然净水,汇濠,50202301,"['饮用', '天然', '净水']",[],0
6945602200110,江门市新会区盘古王山泉水有限公司,18.9L,",",饮用天然净水,帝洋,50202301,"['饮用', '天然', '净水']",[],0
6954778400019,东莞市泉顺饮品有限公司,18.9L,",",饮用纯净水,纯康,50202301,"['饮用', '纯净水']",['纯净水'],1
6955108400013,东莞市新和饮料有限公司,350ml,",",和和泉活性天然水,无,50202301,"['和', '和', '泉', '活性', '天然水']",['其他包装饮用水（天然水）'],1
6955108400020,东莞市新和饮料有限公司,500ml,",",和和泉活性天然水,无,50202301,"['和', '和', '泉', '活性', '天然水']",['其他包装饮用水（天然水）'],1
6955108400037,东莞市新和饮料有限公司,350ml×15支,",",和和泉活性天然水,无,50202301,"['和', '和', '泉', '活性', '天然水']",['其他包装饮用水（天然水）'],1
6955108400044,东莞市新和饮料有限公司,500ml×15支,",",和和泉活性天然水,无,50202301,"['和', '和', '泉', '活性', '天然水']",['其他包装饮用水（天然水）'],1
6952230900015,东莞市立胜生物科技有限公司,五加仑18.9L,",",第五态明水桶装水,立胜桶装水,50202301,"['第五', '态', '明水', '桶装水']",[],0
6928655521135,潮州市潮安区庵埠新明食品厂,100毫升瓶装口喷水,",",酸霸,酸霸,50202301,['酸霸'],[],0
6928655521142,潮州市潮安区庵埠新明食品厂,100毫升瓶装口喷水,",",韩妞,韩妞,50202301,['韩妞'],[],0
6928655521166,潮州市潮安区庵埠新明食品厂,20毫升瓶装糖水,,滚滚糖,滚滚糖,50202301,"['滚滚', '糖']",[],0
6928655521111,潮州市潮安区庵埠新明食品厂,20毫升瓶装口喷水,",",枪王,枪王,50202301,['枪王'],[],0
6948436800013,东莞市娃哈哈饮用水有限公司,19升,",",纯净水,娃哈哈,50202301,['纯净水'],['纯净水'],1
6948436800020,东莞市娃哈哈饮用水有限公司,19升,",",矿物质水,娃哈哈,50202301,['矿物质水'],['其他包装饮用水（矿物质水）'],1
6948436800037,东莞市娃哈哈饮用水有限公司,19升,",",矿泉水,娃哈哈,50202301,['矿泉水'],['矿泉水'],1
6947912600055,东莞市尚纯食品有限公司,500ml,",",纯净水,尚纯,50202301,['纯净水'],['纯净水'],1
6957079500013,东莞市濂湖饮用水有限公司,18.9L,",",饮用纯净水,水濂湖,50202301,"['饮用', '纯净水']",['纯净水'],1
6925274569258,东莞市万年春实业有限公司,430ml,",",活之新纯净水,无,50202301,"['活之新', '纯净水']",['纯净水'],1
6938964405057,江门市棠下康泉饮料厂,18.9L,",",优秀生天然净水,空,50202301,"['优秀生', '天然', '净水']",[],0
6938964405064,江门市棠下康泉饮料厂,18.9L,",",饮用纯净水,空,50202301,"['饮用', '纯净水']",['纯净水'],1
6938964405071,江门市棠下康泉饮料厂,18.9L,",",饮用纯净水,空,50202301,"['饮用', '纯净水']",['纯净水'],1
6921603800016,东莞东鹏食品饮料有限公司,600ml,",",蒸馏水,无,50202301,['蒸馏水'],['纯净水'],1
6921603800382,东莞东鹏食品饮料有限公司,1.5L,",",中鹏饮用纯净水,中鹏,50202301,"['中鹏', '饮用', '纯净水']",['纯净水'],1
6905800331689,东莞日之泉蒸馏水有限公司,600ml,",",清纯蒸溜水,无,50202301,"['清纯', '蒸溜水']",[],0
6905800331788,东莞日之泉蒸馏水有限公司,800ml,",",清纯蒸溜水,无,50202301,"['清纯', '蒸溜水']",[],0
6905800331887,东莞日之泉蒸馏水有限公司,1500ml,",",清纯蒸溜水,无,50202301,"['清纯', '蒸溜水']",[],0
6905800336455,东莞日之泉蒸馏水有限公司,430mL×24支,",",日之泉蒸馏水,日之泉,50202301,"['日之泉', '蒸馏水']",['纯净水'],1
6905800336615,东莞日之泉蒸馏水有限公司,1.5L×12支,",",日之泉蒸馏水,日之泉,50202301,"['日之泉', '蒸馏水']",['纯净水'],1
6905800336684,东莞日之泉蒸馏水有限公司,600ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800336783,东莞日之泉蒸馏水有限公司,800ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800336882,东莞日之泉蒸馏水有限公司,1500ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388829,东莞日之泉蒸馏水有限公司,600ml,",",矿物质饮用水,日之泉,50202301,"['矿物质', '饮用水']",['其他包装饮用水（其他）'],1
6905800388836,东莞日之泉蒸馏水有限公司,430ml,",",矿物质饮用水,日之泉,50202301,"['矿物质', '饮用水']",['其他包装饮用水（其他）'],1
6905800388843,东莞日之泉蒸馏水有限公司,600ml*24支,",",矿物质饮用水,日之泉,50202301,"['矿物质', '饮用水']",['其他包装饮用水（其他）'],1
6905800388850,东莞日之泉蒸馏水有限公司,430ml*24支,",",矿物质饮用水,日之泉,50202301,"['矿物质', '饮用水']",['其他包装饮用水（其他）'],1
6905800388867,东莞日之泉蒸馏水有限公司,18.9L,",",矿物质饮用水,日之泉,50202301,"['矿物质', '饮用水']",['其他包装饮用水（其他）'],1
6905800388874,东莞日之泉蒸馏水有限公司,18.9L,",",日之泉天然泉水,无,50202301,"['日之泉', '天然泉水']",['其他包装饮用水（天然水）'],1
6905800388881,东莞日之泉蒸馏水有限公司,430ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388898,东莞日之泉蒸馏水有限公司,300ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388904,东莞日之泉蒸馏水有限公司,600ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388911,东莞日之泉蒸馏水有限公司,800ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388928,东莞日之泉蒸馏水有限公司,1500ml,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388935,东莞日之泉蒸馏水有限公司,18.9L,",",日之泉蒸溜水,日之泉,50202301,"['日之泉', '蒸溜水']",[],0
6905800388942,东莞日之泉蒸馏水有限公司,1500ml,",",蒸馏水,日之泉,50202301,['蒸馏水'],['纯净水'],1
6905800388959,东莞日之泉蒸馏水有限公司,800ml,",",蒸馏水,日之泉,50202301,['蒸馏水'],['纯净水'],1
6905800388966,东莞日之泉蒸馏水有限公司,600ml,",",蒸馏水,日之泉,50202301,['蒸馏水'],['纯净水'],1
6905800388973,东莞日之泉蒸馏水有限公司,43ml,",",蒸馏水,日之泉,50202301,['蒸馏水'],['纯净水'],1
6905800388980,东莞日之泉蒸馏水有限公司,300ml,",",蒸馏水,日之泉,50202301,['蒸馏水'],['纯净水'],1
6905800388997,东莞日之泉蒸馏水有限公司,18.9l,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389000,东莞日之泉蒸馏水有限公司,1500ml,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389017,东莞日之泉蒸馏水有限公司,600ml,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389024,东莞日之泉蒸馏水有限公司,430ml,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389031,东莞日之泉蒸馏水有限公司,1500ml,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389048,东莞日之泉蒸馏水有限公司,600ml,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389055,东莞日之泉蒸馏水有限公司,430ml,",",纯净水,日之泉,50202301,['纯净水'],['纯净水'],1
6905800389062,东莞日之泉蒸馏水有限公司,550ML,",",蒸溜水,日之泉,50202301,['蒸溜水'],[],0
6905800389079,东莞日之泉蒸馏水有限公司,550ML*24,",",蒸溜水,日之泉,50202301,['蒸溜水'],[],0
6905800389086,东莞日之泉蒸馏水有限公司,550ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389093,东莞日之泉蒸馏水有限公司,550ML*24,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389109,东莞日之泉蒸馏水有限公司,600ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389116,东莞日之泉蒸馏水有限公司,430ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389123,东莞日之泉蒸馏水有限公司,550ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389130,东莞日之泉蒸馏水有限公司,150ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389147,东莞日之泉蒸馏水有限公司,600ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389154,东莞日之泉蒸馏水有限公司,430ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389161,东莞日之泉蒸馏水有限公司,550ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389178,东莞日之泉蒸馏水有限公司,1500ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389185,东莞日之泉蒸馏水有限公司,500ml,",",麦饭石碱性水,日之泉,50202301,"['麦饭石', '碱性', '水']",[],0
6905800389192,东莞日之泉蒸馏水有限公司,500ml*24支,",",麦饭石碱性水,日之泉,50202301,"['麦饭石', '碱性', '水']",[],0
6905800389208,东莞日之泉蒸馏水有限公司,500ml×15,",",麦饭石碱性饮用水,日之泉,50202301,"['麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389307,东莞日之泉蒸馏水有限公司,500ml,",",日之泉牌中华麦饭石碱性饮用水,无,50202301,"['日之泉牌', '中华', '麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389314,东莞日之泉蒸馏水有限公司,1*24,",",日之泉牌中华麦饭石碱性饮用水,无,50202301,"['日之泉牌', '中华', '麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389321,东莞日之泉蒸馏水有限公司,365ml,",",麦饭石碱性饮用水,中华麦饭石,50202301,"['麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389338,东莞日之泉蒸馏水有限公司,365ml,",",麦饭石碱性饮用水,中华麦饭石,50202301,"['麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389352,东莞日之泉蒸馏水有限公司,500ml,",",麦饭石碱性饮用水,日之泉中华,50202301,"['麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389369,东莞日之泉蒸馏水有限公司,365ml,",",麦饭石碱性饮用水,日之泉中华,50202301,"['麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389376,东莞日之泉蒸馏水有限公司,600ml,",",日之泉蒸馏水,日之泉,50202301,"['日之泉', '蒸馏水']",['纯净水'],1
6905800389383,东莞日之泉蒸馏水有限公司,4.5 升,",",中华麦饭石碱性饮用水,日之泉,50202301,"['中华', '麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389390,东莞日之泉蒸馏水有限公司,4.5 升,",",日之泉蒸馏水,日之泉,50202301,"['日之泉', '蒸馏水']",['纯净水'],1
6905800389406,东莞日之泉蒸馏水有限公司,4.5 升,",",蒸馏水,日之泉,50202301,['蒸馏水'],['纯净水'],1
6905800389413,东莞日之泉蒸馏水有限公司,4.5 升,",",麦饭石碱性饮用水,日之泉,50202301,"['麦饭石', '碱性', '饮用水']",['其他包装饮用水（其他）'],1
6905800389420,东莞日之泉蒸馏水有限公司,588ML,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6905800389437,东莞日之泉蒸馏水有限公司,588ML*24支,",",饮用纯净水,日之泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400010,东莞市福地饮用水有限公司,1500ml,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400027,东莞市福地饮用水有限公司,600ml,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400034,东莞市福地饮用水有限公司,350ml,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400041,东莞市福地饮用水有限公司,1500ml*12,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400058,东莞市福地饮用水有限公司,600ml*15,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400065,东莞市福地饮用水有限公司,350ml*24,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400102,东莞市福地饮用水有限公司,18.9L/桶,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400133,东莞市福地饮用水有限公司,11.3L,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400140,东莞市福地饮用水有限公司,500ML,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400157,东莞市福地饮用水有限公司,500ML*15支,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400171,东莞市福地饮用水有限公司,550ml*24支,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400164,东莞市福地饮用水有限公司,550ml,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400188,东莞市福地饮用水有限公司,18.9L,",",饮用天然矿泉水,福地,50202301,"['饮用', '天然', '矿泉水']",['矿泉水'],1
6934090400195,东莞市福地饮用水有限公司,550ML,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400218,东莞市福地饮用水有限公司,4L,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400225,东莞市福地饮用水有限公司,4L*4,",",饮用纯净水,福地,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400201,东莞市福地饮用水有限公司,550ml×15,",",饮用纯净水,无,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400232,东莞市福地饮用水有限公司,400ml,",",饮用纯净水,无,50202301,"['饮用', '纯净水']",['纯净水'],1
6934090400249,东莞市福地饮用水有限公司,400ml*24,",",饮用纯净水,无,50202301,"['饮用', '纯净水']",['纯净水'],1
6934137500055,东莞市中溢食品饮料有限公司,555ml,",",饮用纯净水,松景山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6934137500017,东莞市中溢食品饮料有限公司,520ml,",",益星堂饮用纯净水,益星堂,50202301,"['益星堂', '饮用', '纯净水']",['纯净水'],1
6934137500031,东莞市中溢食品饮料有限公司,350ml,",",益星堂饮用纯净水,无,50202301,"['益星堂', '饮用', '纯净水']",['纯净水'],1
6934137500048,东莞市中溢食品饮料有限公司,500ml,",",饮用纯净水,松景山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6934137500062,东莞市中溢食品饮料有限公司,555ml,",",饮用纯净水,桉景山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6934137500079,东莞市中溢食品饮料有限公司,350ml,",",饮用纯净水,桉景山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6934137500093,东莞市中溢食品饮料有限公司,18.9L,",",纯净水,益星堂,50202301,['纯净水'],['纯净水'],1
6934137500109,东莞市中溢食品饮料有限公司,18.9L,",",纯净水,康吉尔,50202301,['纯净水'],['纯净水'],1
6934137500116,东莞市中溢食品饮料有限公司,18.9L,",",纯净水,松景山泉,50202301,['纯净水'],['纯净水'],1
6934137500123,东莞市中溢食品饮料有限公司,18.9L,",",纯净水,永健,50202301,['纯净水'],['纯净水'],1
6934137500130,东莞市中溢食品饮料有限公司,18.9L,",",纯净水,益佳爽,50202301,['纯净水'],['纯净水'],1
6934137500239,东莞市中溢食品饮料有限公司,18.9L,",",饮用纯净水,致富甘泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6928805900308,潮州市潮安区庵埠梅溪新光食品厂,22毫升,",",蜡笔小新,新辉,50202301,['蜡笔小新'],[],0
6930821700114,湛江市椰湛饮料有限公司,600ml/瓶,",",纯净水,椰树,50202301,['纯净水'],['纯净水'],1
6930821700213,湛江市椰湛饮料有限公司,600ml/瓶,",",纯净水,椰树,50202301,['纯净水'],['纯净水'],1
6930821700312,湛江市椰湛饮料有限公司,500ml/瓶,",",纯净水,椰树,50202301,['纯净水'],['纯净水'],1
6930821700411,湛江市椰湛饮料有限公司,350ml/瓶,",",纯净水,椰树,50202301,['纯净水'],['纯净水'],1
6930821700510,湛江市椰湛饮料有限公司,1500ml/瓶,",",纯净水,椰树,50202301,['纯净水'],['纯净水'],1
6930821711004,湛江市椰湛饮料有限公司,18.9L/桶,",",桶装水,椰树,50202301,['桶装水'],[],0
6930821711110,湛江市椰湛饮料有限公司,500ml/瓶×12,",",饮用纯净水,椰树,50202301,"['饮用', '纯净水']",['纯净水'],1
6930821711127,湛江市椰湛饮料有限公司,550ml/瓶,",",饮用纯净水,椰树,50202301,"['饮用', '纯净水']",['纯净水'],1
6930821711134,湛江市椰湛饮料有限公司,350ml/瓶,",",饮用纯净水,椰树,50202301,"['饮用', '纯净水']",['纯净水'],1
6930821711141,湛江市椰湛饮料有限公司,500ml/瓶×15,",",饮用纯净水,椰树,50202301,"['饮用', '纯净水']",['纯净水'],1
6901228030036,江门市新会区古兜矿泉水厂,18.9L,",",矿泉水,古兜山,50202301,['矿泉水'],['矿泉水'],1
6938496818288,湛江市正源贸易有限公司,18.9L/桶,",",绿羽山泉纯净水,绿羽,50202301,"['绿羽', '山泉', '纯净水']",['纯净水'],1
6938496818387,湛江市正源贸易有限公司,18.9L/桶,",",伊岭清纯纯净水,伊岭,50202301,"['伊岭', '清纯', '纯净水']",['纯净水'],1
6938496818684,湛江市正源贸易有限公司,18.9L/桶,",",伊岭清纯纯净水,伊岭,50202301,"['伊岭', '清纯', '纯净水']",['纯净水'],1
6940106900078,东莞市港怡乐饮品有限公司,550ml,",",冰源康饮用纯净水,无,50202301,"['冰源康', '饮用', '纯净水']",['纯净水'],1
6940106900085,东莞市港怡乐饮品有限公司,1.5L,",",冰源康饮用纯净水,无,50202301,"['冰源康', '饮用', '纯净水']",['纯净水'],1
6940106900184,东莞市港怡乐饮品有限公司,2L,",",冰源康饮用纯净水,无,50202301,"['冰源康', '饮用', '纯净水']",['纯净水'],1
6940106900160,东莞市港怡乐饮品有限公司,1.5 升,",",港怡乐纯净水,无,50202301,"['港', '怡乐', '纯净水']",['纯净水'],1
6940106900023,东莞市港怡乐饮品有限公司,560ml,",",港怡乐饮用纯净水,无,50202301,"['港', '怡乐', '饮用', '纯净水']",['纯净水'],1
6940106900030,东莞市港怡乐饮品有限公司,350ml,",",港怡乐饮用纯净水,无,50202301,"['港', '怡乐', '饮用', '纯净水']",['纯净水'],1
6940106900153,东莞市港怡乐饮品有限公司,550毫升,",",港怡山泉纯净水,无,50202301,"['港怡', '山泉', '纯净水']",['纯净水'],1
6940106900047,东莞市港怡乐饮品有限公司,350ml,",",港怡山泉饮用纯净水,无,50202301,"['港怡', '山泉', '饮用', '纯净水']",['纯净水'],1
6940106900054,东莞市港怡乐饮品有限公司,600ml,",",港怡山泉饮用纯净水,无,50202301,"['港怡', '山泉', '饮用', '纯净水']",['纯净水'],1
6940106900061,东莞市港怡乐饮品有限公司,1.5L,",",港怡山泉饮用纯净水,无,50202301,"['港怡', '山泉', '饮用', '纯净水']",['纯净水'],1
6940106900122,东莞市港怡乐饮品有限公司,1*12,",",露田饮用纯净水,无,50202301,"['露田', '饮用', '纯净水']",['纯净水'],1
6940106900139,东莞市港怡乐饮品有限公司,1*24,",",露田饮用纯净水,无,50202301,"['露田', '饮用', '纯净水']",['纯净水'],1
6940106900146,东莞市港怡乐饮品有限公司,350毫升,",",露田饮用纯净水,无,50202301,"['露田', '饮用', '纯净水']",['纯净水'],1
6940106900238,东莞市港怡乐饮品有限公司,1.5升,",",廿碧饮用纯净水,廿碧,50202301,"['廿碧', '饮用', '纯净水']",['纯净水'],1
6940106900108,东莞市港怡乐饮品有限公司,550ml,",",湘碧饮用纯净水,湘碧,50202301,"['湘', '碧', '饮用', '纯净水']",['纯净水'],1
6940106900092,东莞市港怡乐饮品有限公司,550ml,",",湘露饮用纯净水,湘露,50202301,"['湘露', '饮用', '纯净水']",['纯净水'],1
6940106900191,东莞市港怡乐饮品有限公司,550ml,",",雪莹饮用纯净水,无,50202301,"['雪莹', '饮用', '纯净水']",['纯净水'],1
6940106900207,东莞市港怡乐饮品有限公司,550毫升,",",益相泉饮用纯净水,无,50202301,"['益相泉', '饮用', '纯净水']",['纯净水'],1
6940106900214,东莞市港怡乐饮品有限公司,1.68升,",",益相泉饮用纯净水,无,50202301,"['益相泉', '饮用', '纯净水']",['纯净水'],1
6940106900221,东莞市港怡乐饮品有限公司,1.5升,",",益相泉饮用纯净水,无,50202301,"['益相泉', '饮用', '纯净水']",['纯净水'],1
6940106900115,东莞市港怡乐饮品有限公司,550ml,",",饮用纯净水,露田,50202301,"['饮用', '纯净水']",['纯净水'],1
6940106900245,东莞市港怡乐饮品有限公司,2升,",",饮用纯净水,益相泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6940106900276,东莞市港怡乐饮品有限公司,2L,",",饮用纯净水,港怡山泉,50202301,"['饮用', '纯净水']",['纯净水'],1
6940106900252,东莞市港怡乐饮品有限公司,560ML,",",饮用纯净水,明友多,50202301,"['饮用', '纯净水']",['纯净水'],1
6940106900269,东莞市港怡乐饮品有限公司,1.5L,",",饮用纯净水,明友多,50202301,"['饮用', '纯净水']",['纯净水'],1
6940106900337,东莞市港怡乐饮品有限公司,2L,",",饮用纯净水,港怡,50202301,"['饮用', '纯净水']",['纯净水'],1
